fecha,Dolar A3500,Reservas internacionales,Tasa BADLAR,Tasa TAMAR,UVA,IPC mensual,IPC interanual,Dolar BNA comprador,Dolar BNA vendedor,Bitcoin USD,Trigo $/t,Trigo US$/t,Maiz $/t,Maiz US$/t,Girasol $/t,Girasol US$/t,Soja $/t,Soja US$/t,Sorgo $/t,Sorgo US$/t,Dolar BNA divisa comprador,Banda inferior,Banda superior
2007-03-16,3.097000,36009.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2007-03-19,3.099500,36041.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-03-20,3.100000,36127.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2007-03-21,3.099700,36190.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2007-03-22,3.098800,36272.000000,8.125000,,,,,,,,,,,,,,,,,,,,
2007-03-23,3.098800,36382.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-03-26,3.102000,36486.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-03-27,3.105800,36570.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-03-28,3.106000,36644.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-03-29,3.101300,36739.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-03-30,3.100700,36849.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,0.800000,9.100000,,,,,,,,,,,,,,,,
2007-04-03,3.100700,36894.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-04-04,3.100800,37002.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-04-09,3.096800,37104.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2007-04-10,3.094500,37204.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-04-11,3.091800,37292.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-04-12,3.085500,37429.000000,8.062500,,,,,,,,,,,,,,,,,,,,
2007-04-13,3.089000,37509.000000,8.062500,,,,,,,,,,,,,,,,,,,,
2007-04-16,3.088500,37601.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-04-17,3.083500,37744.000000,7.875000,,,,,,,,,,,,,,,,,,,,
2007-04-18,3.080800,37862.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-04-19,3.086500,37921.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-04-20,3.087000,38000.000000,7.875000,,,,,,,,,,,,,,,,,,,,
2007-04-23,3.086200,38110.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-04-24,3.080800,38234.000000,7.437500,,,,,,,,,,,,,,,,,,,,
2007-04-25,3.083800,38333.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-04-26,3.086800,38383.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-04-27,3.090200,38483.000000,7.625000,,,,,,,,,,,,,,,,,,,,
2007-04-30,3.089800,38606.000000,7.687500,,,0.700000,8.900000,,,,,,,,,,,,,,,,
2007-05-02,3.084800,38733.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-05-03,3.085200,38760.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-05-04,3.082500,38844.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-05-07,3.080500,38989.000000,7.437500,,,,,,,,,,,,,,,,,,,,
2007-05-08,3.080500,39115.000000,7.625000,,,,,,,,,,,,,,,,,,,,
2007-05-09,3.078200,39224.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-05-10,3.079500,39290.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-05-11,3.080700,39369.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-05-14,3.080500,39478.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-05-15,3.074800,39612.000000,7.625000,,,,,,,,,,,,,,,,,,,,
2007-05-16,3.075500,39700.000000,7.812500,,,,,,,,,,,,,,,,,,,,
2007-05-17,3.076300,39825.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-05-18,3.078000,39896.000000,7.625000,,,,,,,,,,,,,,,,,,,,
2007-05-21,3.076500,39967.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-05-22,3.072700,40069.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-05-23,3.082500,40181.000000,7.562500,,,,,,,,,,,,,,,,,,,,
2007-05-24,3.084800,40263.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-05-28,3.084000,40279.000000,7.625000,,,,,,,,,,,,,,,,,,,,
2007-05-29,3.082800,40372.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-05-30,3.081500,40448.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-05-31,3.078500,40581.000000,7.750000,,,0.400000,8.800000,,,,,,,,,,,,,,,,
2007-06-01,3.074800,40694.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-06-04,3.072700,40805.000000,7.812500,,,,,,,,,,,,,,,,,,,,
2007-06-05,3.073000,41005.000000,7.500000,,,,,,,,,,,,,,,,,,,,
2007-06-06,3.076500,41086.000000,7.812500,,,,,,,,,,,,,,,,,,,,
2007-06-07,3.077300,41146.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-06-08,3.078000,41206.000000,7.937500,,,,,,,,,,,,,,,,,,,,
2007-06-11,3.074700,41356.000000,7.687500,,,,,,,,,,,,,,,,,,,,
2007-06-12,3.076200,41609.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-06-13,3.075200,41724.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2007-06-14,3.073800,41889.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-06-15,3.072200,42079.000000,7.937500,,,,,,,,,,,,,,,,,,,,
2007-06-19,3.074800,42230.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-06-20,3.077700,42471.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-06-21,3.080800,42605.000000,8.062500,,,,,,,,,,,,,,,,,,,,
2007-06-22,3.082500,42731.000000,7.875000,,,,,,,,,,,,,,,,,,,,
2007-06-25,3.083200,42809.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-06-26,3.088200,42873.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2007-06-27,3.093200,42958.000000,8.125000,,,,,,,,,,,,,,,,,,,,
2007-06-28,3.089700,43040.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-06-29,3.090800,43157.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,,,0.400000,8.800000,,,,,,,,,,,,,,,,
2007-07-02,3.091800,43313.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-03,3.091700,43390.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-07-04,3.091500,43390.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-05,3.099500,43437.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-06,3.104800,43513.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-10,3.105800,43597.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-07-11,3.102200,43696.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2007-07-12,3.100200,43800.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-13,3.099800,43891.000000,8.125000,,,,,,,,,,,,,,,,,,,,
2007-07-16,3.100300,43936.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-17,3.102800,44004.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2007-07-18,3.102300,44058.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2007-07-19,3.103000,44104.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2007-07-20,3.108200,44181.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2007-07-23,3.123300,44234.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2007-07-24,3.138200,44234.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2007-07-25,3.171300,44190.000000,8.875000,,,,,,,,,,,,,,,,,,,,
2007-07-26,3.145700,44186.000000,9.687500,,,,,,,,,,,,,,,,,,,,
2007-07-27,3.122300,44186.000000,10.000000,,,,,,,,,,,,,,,,,,,,
2007-07-30,3.120000,44189.000000,10.062500,,,,,,,,,,,,,,,,,,,,
2007-07-31,3.119500,44202.000000,9.937500,,,0.500000,8.600000,,,,,,,,,,,,,,,,
2007-08-01,3.131700,44153.000000,9.875000,,,,,,,,,,,,,,,,,,,,
2007-08-02,3.132500,44159.000000,10.250000,,,,,,,,,,,,,,,,,,,,
2007-08-03,3.140300,44002.000000,10.125000,,,,,,,,,,,,,,,,,,,,
2007-08-06,3.141300,43871.000000,9.937500,,,,,,,,,,,,,,,,,,,,
2007-08-07,3.141500,43901.000000,9.750000,,,,,,,,,,,,,,,,,,,,
2007-08-08,3.135200,43901.000000,10.250000,,,,,,,,,,,,,,,,,,,,
2007-08-09,3.141300,43885.000000,10.250000,,,,,,,,,,,,,,,,,,,,
2007-08-10,3.148000,43918.000000,10.187500,,,,,,,,,,,,,,,,,,,,
2007-08-13,3.142700,43904.000000,9.937500,,,,,,,,,,,,,,,,,,,,
2007-08-14,3.145000,43907.000000,10.000000,,,,,,,,,,,,,,,,,,,,
2007-08-15,3.150800,43759.000000,10.250000,,,,,,,,,,,,,,,,,,,,
2007-08-16,3.165800,43675.000000,10.812500,,,,,,,,,,,,,,,,,,,,
2007-08-17,3.153000,43722.000000,10.000000,,,,,,,,,,,,,,,,,,,,
2007-08-21,3.158500,43687.000000,10.375000,,,,,,,,,,,,,,,,,,,,
2007-08-22,3.164500,43714.000000,10.500000,,,,,,,,,,,,,,,,,,,,
2007-08-23,3.171200,43692.000000,10.875000,,,,,,,,,,,,,,,,,,,,
2007-08-24,3.173000,43539.000000,11.000000,,,,,,,,,,,,,,,,,,,,
2007-08-27,3.169500,43402.000000,10.687500,,,,,,,,,,,,,,,,,,,,
2007-08-28,3.167700,43265.000000,11.125000,,,,,,,,,,,,,,,,,,,,
2007-08-29,3.162800,43232.000000,11.625000,,,,,,,,,,,,,,,,,,,,
2007-08-30,3.159800,43123.000000,11.687500,,,,,,,,,,,,,,,,,,,,
2007-08-31,3.155800,43160.000000,11.500000,,,0.600000,8.700000,,,,,,,,,,,,,,,,
2007-09-03,3.158500,43170.000000,12.500000,,,,,,,,,,,,,,,,,,,,
2007-09-04,3.162500,43100.000000,12.375000,,,,,,,,,,,,,,,,,,,,
2007-09-05,3.165200,43022.000000,13.312500,,,,,,,,,,,,,,,,,,,,
2007-09-06,3.162700,43008.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-09-07,3.162800,42997.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-09-10,3.161500,42981.000000,13.437500,,,,,,,,,,,,,,,,,,,,
2007-09-11,3.151800,43020.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-09-12,3.140500,43061.000000,13.625000,,,,,,,,,,,,,,,,,,,,
2007-09-13,3.132700,43060.000000,14.687500,,,,,,,,,,,,,,,,,,,,
2007-09-14,3.132500,43020.000000,14.250000,,,,,,,,,,,,,,,,,,,,
2007-09-17,3.135200,42789.000000,14.125000,,,,,,,,,,,,,,,,,,,,
2007-09-18,3.135500,42835.000000,13.375000,,,,,,,,,,,,,,,,,,,,
2007-09-19,3.131800,42826.000000,13.062500,,,,,,,,,,,,,,,,,,,,
2007-09-20,3.134500,42868.000000,11.937500,,,,,,,,,,,,,,,,,,,,
2007-09-21,3.142800,42769.000000,11.812500,,,,,,,,,,,,,,,,,,,,
2007-09-24,3.147300,42696.000000,11.562500,,,,,,,,,,,,,,,,,,,,
2007-09-25,3.145800,42739.000000,11.312500,,,,,,,,,,,,,,,,,,,,
2007-09-26,3.146200,42669.000000,11.625000,,,,,,,,,,,,,,,,,,,,
2007-09-27,3.149800,42749.000000,11.687500,,,,,,,,,,,,,,,,,,,,
2007-09-28,3.149500,42891.000000,11.750000,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,,,0.800000,8.600000,,,,,,,,,,,,,,,,
2007-10-01,3.149700,42774.000000,11.750000,,,,,,,,,,,,,,,,,,,,
2007-10-02,3.147000,42691.000000,11.687500,,,,,,,,,,,,,,,,,,,,
2007-10-03,3.149700,42618.000000,11.687500,,,,,,,,,,,,,,,,,,,,
2007-10-04,3.154500,42501.000000,11.875000,,,,,,,,,,,,,,,,,,,,
2007-10-05,3.155000,42700.000000,12.187500,,,,,,,,,,,,,,,,,,,,
2007-10-08,3.159200,42682.000000,12.125000,,,,,,,,,,,,,,,,,,,,
2007-10-09,3.161000,42609.000000,12.437500,,,,,,,,,,,,,,,,,,,,
2007-10-10,3.161300,42621.000000,12.312500,,,,,,,,,,,,,,,,,,,,
2007-10-11,3.157500,42620.000000,12.500000,,,,,,,,,,,,,,,,,,,,
2007-10-12,3.157000,42518.000000,12.312500,,,,,,,,,,,,,,,,,,,,
2007-10-16,3.162500,42550.000000,12.500000,,,,,,,,,,,,,,,,,,,,
2007-10-17,3.159300,42532.000000,12.562500,,,,,,,,,,,,,,,,,,,,
2007-10-18,3.162800,42611.000000,12.750000,,,,,,,,,,,,,,,,,,,,
2007-10-19,3.164000,42624.000000,13.062500,,,,,,,,,,,,,,,,,,,,
2007-10-22,3.168200,42588.000000,12.437500,,,,,,,,,,,,,,,,,,,,
2007-10-23,3.170800,42976.000000,12.875000,,,,,,,,,,,,,,,,,,,,
2007-10-24,3.177800,42932.000000,12.937500,,,,,,,,,,,,,,,,,,,,
2007-10-25,3.179700,42972.000000,13.125000,,,,,,,,,,,,,,,,,,,,
2007-10-26,3.174300,43032.000000,13.312500,,,,,,,,,,,,,,,,,,,,
2007-10-29,3.161300,42984.000000,13.125000,,,,,,,,,,,,,,,,,,,,
2007-10-30,3.149500,43025.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-10-31,3.147700,43000.000000,13.375000,,,0.700000,8.400000,,,,,,,,,,,,,,,,
2007-11-01,3.139500,42987.000000,13.562500,,,,,,,,,,,,,,,,,,,,
2007-11-02,3.131000,43129.000000,13.187500,,,,,,,,,,,,,,,,,,,,
2007-11-05,3.130700,43131.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-11-07,3.131300,43268.000000,13.250000,,,,,,,,,,,,,,,,,,,,
2007-11-08,3.124200,43304.000000,13.750000,,,,,,,,,,,,,,,,,,,,
2007-11-09,3.131500,43401.000000,13.937500,,,,,,,,,,,,,,,,,,,,
2007-11-12,3.130300,43416.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-11-13,3.134700,43436.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-11-14,3.131000,43515.000000,14.062500,,,,,,,,,,,,,,,,,,,,
2007-11-15,3.126800,43481.000000,13.750000,,,,,,,,,,,,,,,,,,,,
2007-11-16,3.128800,43615.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-11-19,3.132000,44020.000000,13.875000,,,,,,,,,,,,,,,,,,,,
2007-11-20,3.129000,44180.000000,14.000000,,,,,,,,,,,,,,,,,,,,
2007-11-21,3.137300,44388.000000,13.375000,,,,,,,,,,,,,,,,,,,,
2007-11-22,3.140700,44407.000000,14.000000,,,,,,,,,,,,,,,,,,,,
2007-11-23,3.143800,44440.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-11-26,3.143800,44535.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-11-27,3.146200,44585.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-11-28,3.148200,44618.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-11-29,3.149200,44752.000000,13.875000,,,,,,,,,,,,,,,,,,,,
2007-11-30,3.144200,44860.000000,13.812500,,,0.900000,8.500000,,,,,,,,,,,,,,,,
2007-12-03,3.140700,44985.000000,13.437500,,,,,,,,,,,,,,,,,,,,
2007-12-04,3.137200,45121.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-12-05,3.131800,45192.000000,13.625000,,,,,,,,,,,,,,,,,,,,
2007-12-06,3.133500,45321.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2007-12-07,3.134300,45511.000000,13.312500,,,,,,,,,,,,,,,,,,,,
2007-12-10,3.139800,45566.000000,13.750000,,,,,,,,,,,,,,,,,,,,
2007-12-11,3.139300,45646.000000,13.750000,,,,,,,,,,,,,,,,,,,,
2007-12-12,3.138800,45721.000000,13.375000,,,,,,,,,,,,,,,,,,,,
2007-12-13,3.140800,45744.000000,13.250000,,,,,,,,,,,,,,,,,,,,
2007-12-14,3.144500,45722.000000,13.687500,,,,,,,,,,,,,,,,,,,,
2007-12-17,3.144700,45727.000000,13.375000,,,,,,,,,,,,,,,,,,,,
2007-12-18,3.138500,45834.000000,13.750000,,,,,,,,,,,,,,,,,,,,
2007-12-19,3.135300,45862.000000,13.375000,,,,,,,,,,,,,,,,,,,,
2007-12-20,3.134500,45905.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-12-21,3.137300,46025.000000,13.187500,,,,,,,,,,,,,,,,,,,,
2007-12-26,3.144200,46068.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2007-12-27,3.147500,46095.000000,13.875000,,,,,,,,,,,,,,,,,,,,
2007-12-28,3.151000,46166.000000,13.625000,,,,,,,,,,,,,,,,,,,,
2007-12-31,,,,,,0.900000,8.500000,,,,,,,,,,,,,,,,
2008-01-02,3.147300,46292.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2008-01-03,3.142200,46357.000000,13.500000,,,,,,,,,,,,,,,,,,,,
2008-01-04,3.141500,46362.000000,13.250000,,,,,,,,,,,,,,,,,,,,
2008-01-07,3.137000,46520.000000,13.062500,,,,,,,,,,,,,,,,,,,,
2008-01-08,3.131800,46594.000000,11.750000,,,,,,,,,,,,,,,,,,,,
2008-01-09,3.128700,46564.000000,11.562500,,,,,,,,,,,,,,,,,,,,
2008-01-10,3.128500,46686.000000,11.062500,,,,,,,,,,,,,,,,,,,,
2008-01-11,3.128200,46748.000000,10.187500,,,,,,,,,,,,,,,,,,,,
2008-01-14,3.131200,46934.000000,10.000000,,,,,,,,,,,,,,,,,,,,
2008-01-15,3.140700,46929.000000,9.500000,,,,,,,,,,,,,,,,,,,,
2008-01-16,3.141300,46987.000000,9.375000,,,,,,,,,,,,,,,,,,,,
2008-01-17,3.148000,47042.000000,9.375000,,,,,,,,,,,,,,,,,,,,
2008-01-18,3.152500,47009.000000,9.062500,,,,,,,,,,,,,,,,,,,,
2008-01-21,3.157500,47029.000000,8.937500,,,,,,,,,,,,,,,,,,,,
2008-01-22,3.156800,47076.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-01-23,3.157000,47158.000000,9.312500,,,,,,,,,,,,,,,,,,,,
2008-01-24,3.153800,47313.000000,8.937500,,,,,,,,,,,,,,,,,,,,
2008-01-25,3.146500,47341.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-01-28,3.150700,47483.000000,8.750000,,,,,,,,,,,,,,,,,,,,
2008-01-29,3.147300,47491.000000,9.250000,,,,,,,,,,,,,,,,,,,,
2008-01-30,3.153000,47540.000000,8.812500,,,,,,,,,,,,,,,,,,,,
2008-01-31,3.155700,47660.000000,8.750000,,,0.900000,8.200000,,,,,,,,,,,,,,,,
2008-02-01,3.152700,47755.000000,8.750000,,,,,,,,,,,,,,,,,,,,
2008-02-04,3.152700,47918.000000,8.750000,,,,,,,,,,,,,,,,,,,,
2008-02-05,3.158800,47903.000000,8.875000,,,,,,,,,,,,,,,,,,,,
2008-02-06,3.168200,48004.000000,8.062500,,,,,,,,,,,,,,,,,,,,
2008-02-07,3.167000,48037.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-02-08,3.169500,48090.000000,7.750000,,,,,,,,,,,,,,,,,,,,
2008-02-11,3.167700,48159.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2008-02-12,3.163700,48217.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2008-02-13,3.160800,48261.000000,7.812500,,,,,,,,,,,,,,,,,,,,
2008-02-14,3.154200,48342.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-02-15,3.153700,48403.000000,8.000000,,,,,,,,,,,,,,,,,,,,
2008-02-18,3.153500,48407.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2008-02-19,3.153800,48524.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2008-02-20,3.154800,48544.000000,8.062500,,,,,,,,,,,,,,,,,,,,
2008-02-21,3.150500,48688.000000,8.312500,,,,,,,,,,,,,,,,,,,,
2008-02-22,3.152800,48857.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2008-02-25,3.157200,48935.000000,8.187500,,,,,,,,,,,,,,,,,,,,
2008-02-26,3.159500,49034.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-02-27,3.157300,49104.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-02-28,3.157500,49161.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-02-29,3.158700,49261.000000,8.875000,,,0.500000,8.400000,,,,,,,,,,,,,,,,
2008-03-03,3.160800,49338.000000,8.437500,,,,,,,,,,,,,,,,,,,,
2008-03-04,3.155000,49369.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-03-05,3.151800,49479.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-03-06,3.152500,49506.000000,8.687500,,,,,,,,,,,,,,,,,,,,
2008-03-07,3.153500,49599.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-03-10,3.157200,49714.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-03-11,3.153000,49814.000000,8.250000,,,,,,,,,,,,,,,,,,,,
2008-03-12,3.152700,50037.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-03-13,3.150200,50038.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-03-14,3.144800,50067.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-03-17,3.150300,50239.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-03-18,3.147000,50412.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-03-19,3.149700,50391.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-03-25,3.161500,50475.000000,8.437500,,,,,,,,,,,,,,,,,,,,
2008-03-26,3.168800,50502.000000,8.500000,,,,,,,,,,,,,,,,,,,,
2008-03-27,3.167200,50517.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-03-28,3.163800,50481.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-03-31,3.165300,50464.000000,8.312500,,,1.100000,8.800000,,,,,,,,,,,,,,,,
2008-04-01,3.166800,50426.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-03,3.162500,50456.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-04,3.162500,50396.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-04-07,3.160000,50473.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-08,3.157800,50388.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-04-09,3.158500,50395.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-04-10,3.157300,50358.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-04-11,3.152000,50391.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-14,3.152700,50476.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-04-15,3.155300,50386.000000,8.375000,,,,,,,,,,,,,,,,,,,,
2008-04-16,3.163300,50415.000000,8.812500,,,,,,,,,,,,,,,,,,,,
2008-04-17,3.169200,50399.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-18,3.169800,50260.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-21,3.173200,50262.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-22,3.184500,50263.000000,8.562500,,,,,,,,,,,,,,,,,,,,
2008-04-23,3.182500,50280.000000,8.687500,,,,,,,,,,,,,,,,,,,,
2008-04-24,3.183300,50275.000000,8.625000,,,,,,,,,,,,,,,,,,,,
2008-04-25,3.181500,50169.000000,9.062500,,,,,,,,,,,,,,,,,,,,
2008-04-28,3.170700,50169.000000,9.062500,,,,,,,,,,,,,,,,,,,,
2008-04-29,3.170500,50152.000000,9.250000,,,,,,,,,,,,,,,,,,,,
2008-04-30,3.163500,50247.000000,9.750000,,,0.800000,8.900000,,,,,,,,,,,,,,,,
2008-05-02,3.168300,50201.000000,10.000000,,,,,,,,,,,,,,,,,,,,
2008-05-05,3.172500,50213.000000,10.000000,,,,,,,,,,,,,,,,,,,,
2008-05-06,3.175800,50202.000000,10.187500,,,,,,,,,,,,,,,,,,,,
2008-05-07,3.180500,50199.000000,10.312500,,,,,,,,,,,,,,,,,,,,
2008-05-08,3.181200,50223.000000,10.812500,,,,,,,,,,,,,,,,,,,,
2008-05-09,3.175200,50175.000000,11.000000,,,,,,,,,,,,,,,,,,,,
2008-05-12,3.177300,50051.000000,11.312500,,,,,,,,,,,,,,,,,,,,
2008-05-13,3.174000,49705.000000,12.562500,,,,,,,,,,,,,,,,,,,,
2008-05-14,3.161500,49400.000000,13.625000,,,,,,,,,,,,,,,,,,,,
2008-05-15,3.160800,49181.000000,14.062500,,,,,,,,,,,,,,,,,,,,
2008-05-16,3.157700,49096.000000,13.687500,,,,,,,,,,,,,,,,,,,,
2008-05-19,3.144300,48958.000000,13.812500,,,,,,,,,,,,,,,,,,,,
2008-05-20,3.143800,48840.000000,13.750000,,,,,,,,,,,,,,,,,,,,
2008-05-21,3.134200,48844.000000,13.937500,,,,,,,,,,,,,,,,,,,,
2008-05-22,3.132700,49021.000000,14.062500,,,,,,,,,,,,,,,,,,,,
2008-05-23,3.135000,49005.000000,14.250000,,,,,,,,,,,,,,,,,,,,
2008-05-26,3.139000,49038.000000,14.375000,,,,,,,,,,,,,,,,,,,,
2008-05-27,3.133500,48822.000000,15.875000,,,,,,,,,,,,,,,,,,,,
2008-05-28,3.117500,48737.000000,16.000000,,,,,,,,,,,,,,,,,,,,
2008-05-29,3.110500,48626.000000,17.062500,,,,,,,,,,,,,,,,,,,,
2008-05-30,3.097800,48588.000000,16.937500,,,,,,,,,,,,,,,,,,,,
2008-05-31,,,,,,0.600000,9.100000,,,,,,,,,,,,,,,,
2008-06-02,3.093200,48514.000000,17.750000,,,,,,,,,,,,,,,,,,,,
2008-06-03,3.072500,48485.000000,18.437500,,,,,,,,,,,,,,,,,,,,
2008-06-04,3.060000,48411.000000,18.125000,,,,,,,,,,,,,,,,,,,,
2008-06-05,3.061200,48369.000000,18.000000,,,,,,,,,,,,,,,,,,,,
2008-06-06,3.056500,48317.000000,18.125000,,,,,,,,,,,,,,,,,,,,
2008-06-09,3.058800,48178.000000,17.437500,,,,,,,,,,,,,,,,,,,,
2008-06-10,3.063500,48068.000000,18.000000,,,,,,,,,,,,,,,,,,,,
2008-06-11,3.061200,48003.000000,17.687500,,,,,,,,,,,,,,,,,,,,
2008-06-12,3.052700,47929.000000,17.437500,,,,,,,,,,,,,,,,,,,,
2008-06-13,3.052300,47709.000000,17.437500,,,,,,,,,,,,,,,,,,,,
2008-06-17,3.034300,47696.000000,17.250000,,,,,,,,,,,,,,,,,,,,
2008-06-18,3.030500,47632.000000,17.187500,,,,,,,,,,,,,,,,,,,,
2008-06-19,3.027200,47644.000000,17.562500,,,,,,,,,,,,,,,,,,,,
2008-06-20,3.024000,47701.000000,17.500000,,,,,,,,,,,,,,,,,,,,
2008-06-23,3.020200,47668.000000,17.125000,,,,,,,,,,,,,,,,,,,,
2008-06-24,3.012800,47680.000000,16.937500,,,,,,,,,,,,,,,,,,,,
2008-06-25,3.015000,47754.000000,16.625000,,,,,,,,,,,,,,,,,,,,
